Source,Filename,Youtube,Delay,Speed,Remove Black Bar,Notes
DLC1,Papa Roach - Time Is Running Out,Not Found,,,FALSE,
DLC1,Paramore - Crushcrushcrush,https://www.youtube.com/watch?v=ei8hPkyJ0bU,459,100,FALSE,
DLC1,Pat Benatar - Heartbreaker,Not Checked Yet,,,FALSE,
DLC1,Pat Benatar - Hit Me With Your Best Shot,Not Checked Yet,,,FALSE,
DLC1,Paul and Storm - Opening Band,Not Checked Yet,,,FALSE,
DLC1,Paul McCartney - Band on the Run (Live),Not Checked Yet,,,FALSE,
DLC1,Paul McCartney - Jet (Live),Not Checked Yet,,,FALSE,
DLC1,Paul McCartney - Sing the Changes (Live),Not Checked Yet,,,FALSE,
DLC1,Pearl Jam - Alive (Live Drop in the Park),Not Found,,,FALSE,
DLC1,Pearl Jam - Amongst the Waves,Not Found,,,FALSE,Only live version available
DLC1,Pearl Jam - Black,Not Found,,,FALSE,
DLC1,Pearl Jam - Brother,Not Found,,,FALSE,
DLC1,Pearl Jam - Deep,Not Found,,,FALSE,
DLC1,Pearl Jam - Even Flow,https://www.youtube.com/watch?v=CxKWTzr-k6s,9343,100.5,FALSE,"Live version, syncs ok"
DLC1,Pearl Jam - Force of Nature,Not Found,,,FALSE,
DLC1,Pearl Jam - Garden,Not Found,,,FALSE,
DLC1,Pearl Jam - Gonna See My Friend,Not Found,,,FALSE,
DLC1,Pearl Jam - Got Some,Not Found,,,FALSE,
DLC1,Pearl Jam - Jeremy,https://www.youtube.com/watch?v=MS91knuzoOA,13430,100.05,FALSE,
DLC1,Pearl Jam - Johnny Guitar,Not Found,,,FALSE,
DLC1,Pearl Jam - Just Breathe,https://www.youtube.com/watch?v=XTb9GNIxpMk,-1080,98,FALSE,"Live, syncs ok"
DLC1,Pearl Jam - Master-Slave,Not Found,,,FALSE,
DLC1,Pearl Jam - Oceans,https://www.youtube.com/watch?v=4WOk7UNAvOw,-5472,99.9,FALSE,
DLC1,Pearl Jam - Once,Not Found,,,FALSE,
DLC1,Pearl Jam - Porch,Not Found,,,FALSE,
DLC1,Pearl Jam - Release,Not Found,,,FALSE,
DLC1,Pearl Jam - Speed of Sound,Not Found,,,FALSE,
DLC1,Pearl Jam - State of Love and Trust (Live Drop in the Park),Not Found,,,FALSE,
DLC1,Pearl Jam - Supersonic,Not Found,,,FALSE,
DLC1,Pearl Jam - The End,Not Found,,,FALSE,
DLC1,Pearl Jam - The Fixer,https://www.youtube.com/watch?v=PdF1Rqet9E8,760,100,FALSE,Live
DLC1,Pearl Jam - Unthought Known,Not Found,,,FALSE,
DLC1,Pearl Jam - Why Go,Not Found,,,FALSE,
DLC1,Phish - Wilson (Live),Not Checked Yet,,,FALSE,
DLC1,Phoenix - 1901,Not Checked Yet,,,FALSE,
DLC1,Phoenix - Lisztomania,Not Checked Yet,,,FALSE,
DLC1,Picture Me Broken - Dearest (I'm So Sorry),Not Checked Yet,,,FALSE,
DLC1,Pixies - Crackity Jones,Not Checked Yet,,,FALSE,
DLC1,Pixies - Dead,Not Checked Yet,,,FALSE,
DLC1,Pixies - Debaser,Not Checked Yet,,,FALSE,
DLC1,Pixies - Gouge Away,Not Checked Yet,,,FALSE,
DLC1,Pixies - Here Comes Your Man,Not Checked Yet,,,FALSE,
DLC1,Pixies - Hey,Not Checked Yet,,,FALSE,
DLC1,Pixies - I Bleed,Not Checked Yet,,,FALSE,
DLC1,Pixies - La La Love You,Not Checked Yet,,,FALSE,
DLC1,Pixies - Monkey Gone to Heaven,Not Checked Yet,,,FALSE,
DLC1,Pixies - Mr. Grieves,Not Checked Yet,,,FALSE,
DLC1,Pixies - No. 13 Baby,Not Checked Yet,,,FALSE,
DLC1,Pixies - Silver,Not Checked Yet,,,FALSE,
DLC1,Pixies - Tame,Not Checked Yet,,,FALSE,
DLC1,Pixies - There Goes My Gun,Not Checked Yet,,,FALSE,
DLC1,Plain White T's - Natural Disaster,Not Checked Yet,,,FALSE,
DLC1,Platero y Tú - Hay Poco Rock & Roll,Not Checked Yet,,,FALSE,
DLC1,Pleymo - New Wave,Not Checked Yet,,,FALSE,
DLC1,Prong - Idealistic Types,Not Checked Yet,,,FALSE,
DLC1,Prong - The Banishment,Not Checked Yet,,,FALSE,
DLC1,Queen - Another One Bites the Dust,https://www.youtube.com/watch?v=rY0WxgSXdEE,2000,96.9,FALSE,
DLC1,Queen - Crazy Little Thing Called Love,https://www.youtube.com/watch?v=zO6D_BAuYCI,900,100.32,FALSE,
DLC1,Queen - Fat Bottomed Girls,https://www.youtube.com/watch?v=VMnjF1O4eH0,1067,99.2,FALSE,
DLC1,Queen - I Want It All,https://www.youtube.com/watch?v=hFDcoX7s6rE,-2625,100.15,FALSE,
DLC1,Queen - I Want To Break Free,https://www.youtube.com/watch?v=f4Mc-NYPHaQ,7400,100.2,FALSE,
DLC1,Queen - Killer Queen,https://www.youtube.com/watch?v=2ZBtPf7FOoM,4600,101.85,TRUE,
DLC1,Queen - One Vision,https://www.youtube.com/watch?v=-OGd4gplxQM,5500,99.9,FALSE,"Extended, official at https://www.youtube.com/watch?v=0_1IMZmJe-U"
DLC1,Queen - Somebody To Love,https://www.youtube.com/watch?v=kijpcUv-b8M,800,100.11,FALSE,
DLC1,Queen - Tie Your Mother Down,https://www.youtube.com/watch?v=LvB2MnIIdMw,2267,99.456,FALSE,
DLC1,Queen - Under Pressure,https://www.youtube.com/watch?v=a01QQZyl-_I,1867,100.44,FALSE,
DLC1,Queens of the Stone Age - 3's & 7's,https://www.youtube.com/watch?v=BgVfjXA_QY0,3670,100,FALSE,
DLC1,Queens of the Stone Age - Little Sister,https://www.youtube.com/watch?v=hGRqnNEOpe0,-542,100,FALSE,
DLC1,"Queens of the Stone Age - Sick, Sick, Sick",https://www.youtube.com/watch?v=oHDaKtx6bGY,-3837,100,FALSE,
DLC1,R.E.M - Driver 8,Not Checked Yet,,,FALSE,
DLC1,R.E.M - It's the End of the World as We Know It,Not Checked Yet,,,FALSE,
DLC1,R.E.M - Living Well Is the Best Revenge,Not Checked Yet,,,FALSE,
DLC1,R.E.M - Losing My Religion,Not Checked Yet,,,FALSE,
DLC1,R.E.M - Radio Free Europe,Not Checked Yet,,,FALSE,
DLC1,R.E.M - Stand,Not Checked Yet,,,FALSE,
DLC1,R.E.M - Superman,Not Checked Yet,,,FALSE,
DLC1,R.E.M - These Days,Not Checked Yet,,,FALSE,
DLC1,"R.E.M - What's the Frequency, Kenneth",Not Checked Yet,,,FALSE,
DLC1,Radiohead - My Iron Lung,Not Checked Yet,,,FALSE,
DLC1,Rage Against the Machine - Bulls on Parade,https://www.youtube.com/watch?v=3L4YrGaR8E4,-1802,99.56,FALSE,
DLC1,Rage Against the Machine - Guerrilla Radio,https://www.youtube.com/watch?v=Rm1nCYOZB-s,7549,99.99,FALSE,
DLC1,Ramones - Rock 'n' Roll High School,Not Checked Yet,,,FALSE,
DLC1,Ramones - Rockaway Beach,Not Checked Yet,,,FALSE,
DLC1,Ramones - Teenage Lobotomy,Not Checked Yet,,,FALSE,
DLC1,Rancid - Last One to Die,Not Checked Yet,,,FALSE,
DLC1,Rancid - Ruby Soho,Not Checked Yet,,,FALSE,
DLC1,Rancid - Time Bomb,Not Checked Yet,,,FALSE,
DLC1,Rascal Flatts - Me and My Gang,Not Checked Yet,,,FALSE,
DLC1,Rascal Flatts - Summer Nights,Not Checked Yet,,,FALSE,
DLC1,Reba McEntire - Fancy,Not Checked Yet,,,FALSE,
DLC1,Reba McEntire - The Night The Lights Went Out In Georgia,Not Checked Yet,,,FALSE,
DLC1,Red Hot Chili Peppers - Apache Rose Peacock,Not Found,,,FALSE,
DLC1,Red Hot Chili Peppers - Blood Sugar Sex Magik,Not Found,,,FALSE,
DLC1,Red Hot Chili Peppers - Breaking the Girl,https://www.youtube.com/watch?v=iyu04pqC8lE,-2903,100.125,FALSE,"Desync in 2nd half, different edit"
DLC1,Red Hot Chili Peppers - Funky Monks,Not Found,,,FALSE,
DLC1,Red Hot Chili Peppers - I Could Have Lied,Not Found,,,FALSE,
DLC1,Red Hot Chili Peppers - If You Have to Ask,Not Found,,,FALSE,
DLC1,Red Hot Chili Peppers - Mellowship Slinky in B Major,Not Found,,,FALSE,
DLC1,Red Hot Chili Peppers - My Lovely Man,Not Found,,,FALSE,
DLC1,Red Hot Chili Peppers - Naked in the Rain,Not Found,,,FALSE,
DLC1,Red Hot Chili Peppers - Sir Psycho Sexy,Not Found,,,FALSE,
DLC1,Red Hot Chili Peppers - Snow ((Hey Oh)),https://www.youtube.com/watch?v=yuFI5KSPAt4,-2586,99.9,FALSE,
DLC1,Red Hot Chili Peppers - Suck My Kiss,https://www.youtube.com/watch?v=C6jElKMMOWM,-4004,100,FALSE,
DLC1,Red Hot Chili Peppers - Tell Me Baby,https://www.youtube.com/watch?v=oDNcL1VP3rY,47047,100.22,FALSE,
DLC1,Red Hot Chili Peppers - The Greeting Song,Not Found,,,FALSE,
DLC1,Red Hot Chili Peppers - The Power of Equality,Not Found,,,FALSE,
DLC1,Red Hot Chili Peppers - The Righteous and the Wicked,Not Found,,,FALSE,
DLC1,Red Hot Chili Peppers - They're Red Hot,Not Found,,,FALSE,
DLC1,Red Hot Chili Peppers - Under the Bridge,https://www.youtube.com/watch?v=GLvohMXgcBo,-5939,100.05,FALSE,
DLC1,REO Speedwagon - Ridin' the Storm Out,Not Checked Yet,,,FALSE,
DLC1,REO Speedwagon - Roll with the Changes,Not Checked Yet,,,FALSE,
DLC1,REO Speedwagon - Take It on the Run,Not Checked Yet,,,FALSE,
DLC1,Richard Thompson - The Way That It Shows,Not Checked Yet,,,FALSE,
DLC1,Rise Against - Prayer of the Refugee,Not Checked Yet,,,FALSE,
DLC1,Rise Against - Re-Education (Through Labor),Not Checked Yet,,,FALSE,
DLC1,Rise Against - Savior,Not Checked Yet,,,FALSE,
DLC1,Rob Zombie - Burn,Not Found,,,FALSE,
DLC1,Rob Zombie - Dragula,https://www.youtube.com/watch?v=EqQuihD0hoI,0,100,FALSE,
DLC1,Rob Zombie - Superbeast,https://www.youtube.com/watch?v=uHBtpqbOKXk,-4004,100,FALSE,"Desyncs near the end, a few seconds are cut in the video"
DLC1,Rob Zombie - War Zone,Not Found,,,FALSE,
DLC1,Roy Orbison - Claudette,Not Checked Yet,,,FALSE,
DLC1,Roy Orbison - In Dreams,Not Checked Yet,,,FALSE,
DLC1,Roy Orbison - Mean Woman Blues,Not Checked Yet,,,FALSE,
DLC1,"Roy Orbison - Oh, Pretty Woman",Not Checked Yet,,,FALSE,
DLC1,Roy Orbison - Ooby Dooby,Not Checked Yet,,,FALSE,
DLC1,Roy Orbison - You Got It,Not Checked Yet,,,FALSE,
DLC1,Rush - Closer to the Heart,Not Checked Yet,,,FALSE,
DLC1,Rush - Limelight,Not Checked Yet,,,FALSE,
DLC1,Rush - Limelight (Original Version),Not Checked Yet,,,FALSE,
DLC1,Rush - Red Barchetta,Not Checked Yet,,,FALSE,
DLC1,Rush - The Camera Eye,Not Checked Yet,,,FALSE,
DLC1,Rush - Tom Sawyer (Original Version),Not Checked Yet,,,FALSE,
DLC1,Rush - Vital Signs,Not Checked Yet,,,FALSE,
DLC1,Rush - Witch Hunt (Part III of Fear),Not Checked Yet,,,FALSE,
DLC1,Rush - Working Man,Not Checked Yet,,,FALSE,
DLC1,Rush - Working Man (Vault Edition),Not Checked Yet,,,FALSE,
DLC1,Rush - YYZ,Not Checked Yet,,,FALSE,
DLC1,Sara Evans - Suds in the Bucket,Not Checked Yet,,,FALSE,
DLC1,Scars on Broadway - They Say,Not Checked Yet,,,FALSE,
DLC1,Screaming Trees - Nearly Lost You,Not Checked Yet,,,FALSE,
DLC1,Semi Precious Weapons - Magnetic Baby,Not Checked Yet,,,FALSE,
DLC1,Serj Tankian - Beethoven's C,https://www.youtube.com/watch?v=9FPm1aDLmWA,-4304,100.1,TRUE,
DLC1,Serj Tankian - Empty Walls,https://www.youtube.com/watch?v=dGWQqRyO8gA,2336,100,TRUE,
DLC1,Serj Tankian - Sky Is Over,https://www.youtube.com/watch?v=PHzAavDjTR0,-1501,100,TRUE,
DLC1,Shaimus - All of This,Not Checked Yet,,,FALSE,
DLC1,Shaimus - Like a Fool,Not Checked Yet,,,FALSE,
DLC1,Shaimus - Tie You Down,Not Checked Yet,,,FALSE,
DLC1,Shania Twain - Any Man of Mine,Not Checked Yet,,,FALSE,
DLC1,Shania Twain - Party for Two (with Billy Currington),Not Checked Yet,,,FALSE,
DLC1,Shinedown - Devour,Not Checked Yet,,,FALSE,
DLC1,Shinedown - Junkies for Fame,Not Checked Yet,,,FALSE,
DLC1,Shooter Jennings - Steady at the Wheel,Not Checked Yet,,,FALSE,
DLC1,Silverchair - Straight Lines,https://www.youtube.com/watch?v=47P3bzefCVI,-2720,100,FALSE,
DLC1,Silverchair - Tomorrow,https://www.youtube.com/watch?v=PjsMnvqL7eY,600,100,FALSE,"Seems to be different version, cant get a good sync"
DLC1,Silversun Pickups - Melatonin,Not Checked Yet,,,FALSE,
DLC1,Silversun Pickups - Panic Switch,Not Checked Yet,,,FALSE,
DLC1,Silversun Pickups - Sort Of,Not Checked Yet,,,FALSE,
DLC1,Silversun Pickups - Well Thought Out Twinkles,Not Checked Yet,,,FALSE,
DLC1,Silvertide - Blue Jeans,Not Checked Yet,,,FALSE,
DLC1,Simon & Garfunkel - I Am a Rock,Not Checked Yet,,,FALSE,
DLC1,Simon & Garfunkel - The Sounds of Silence,Not Checked Yet,,,FALSE,
DLC1,Siouxsie and The Banshees - Hong Kong Garden,Not Checked Yet,,,FALSE,
DLC1,Siouxsie and The Banshees - Kiss Them for Me,Not Checked Yet,,,FALSE,
DLC1,Siouxsie and The Banshees - Peek-a-Boo,Not Checked Yet,,,FALSE,
DLC1,Siouxsie and The Banshees - The Killing Jar,Not Checked Yet,,,FALSE,
DLC1,Sixx A.M - Life is Beautiful,Not Checked Yet,,,FALSE,
DLC1,Skillet - Monster,Not Checked Yet,,,FALSE,
DLC1,Slayer - Black Magic,Not Found,,,FALSE,
DLC1,Sleater-Kinney - You're No Rock N' Roll Fun,Not Checked Yet,,,FALSE,
DLC1,Slipknot - Duality,https://www.youtube.com/watch?v=6fVE8kSM43I,-2085,100,FALSE,"Different edit, could recut"
DLC1,Slipknot - Psychosocial,https://www.youtube.com/watch?v=5abamRO41fE,1501,100,FALSE,
DLC1,Slipknot - Sulfur,https://www.youtube.com/watch?v=PAAvNmoqDq0,5881,100,FALSE,
DLC1,Smash Mouth - All Star,Not Checked Yet,,,FALSE,
DLC1,Smashing Pumpkins - Siva,Not Checked Yet,,,FALSE,
DLC1,Smashing Pumpkins - Zero,Not Checked Yet,,,FALSE,
DLC1,Snoop Dogg - Beautiful,Not Checked Yet,,,FALSE,
DLC1,Snoop Dogg - Drop It Like It's Hot,Not Checked Yet,,,FALSE,
DLC1,Snoop Dogg - Ridin' in My Chevy,Not Checked Yet,,,FALSE,
DLC1,Snoop Dogg - Sensual Seduction,Not Checked Yet,,,FALSE,
DLC1,Snoop Dogg - Snoop's Upside Ya Head,Not Checked Yet,,,FALSE,
DLC1,Snoop Dogg - Tha Shiznit,Not Checked Yet,,,FALSE,
DLC1,Snoop Dogg - That's tha Homie,Not Checked Yet,,,FALSE,
DLC1,Snoop Dogg - Who Am I (What's My Name),Not Checked Yet,,,FALSE,
DLC1,Snow Patrol - Take Back the City,Not Checked Yet,,,FALSE,
DLC1,Social Distortion - Bad Luck,Not Checked Yet,,,FALSE,
DLC1,Social Distortion - Ring of Fire,Not Checked Yet,,,FALSE,
DLC1,Social Distortion - Story of My Life,Not Checked Yet,,,FALSE,
DLC1,Sonic Youth - Kool Thing,Not Checked Yet,,,FALSE,
DLC1,Soundgarden - Jesus Christ Pose,https://www.youtube.com/watch?v=14r7y6rM6zA,29396,100,FALSE,
DLC1,Soundgarden - Pretty Noose,https://www.youtube.com/watch?v=f8nkHrv_4Mg,-3921,100,FALSE,
DLC1,Spinal Tap - (Funky) Sex Farm,Not Checked Yet,,,FALSE,
DLC1,Spinal Tap - (Listen to the) Flower People (Reggae Stylee),Not Checked Yet,,,FALSE,
DLC1,Spinal Tap - America,Not Checked Yet,,,FALSE,
DLC1,Spinal Tap - Back From The Dead,Not Checked Yet,,,FALSE,
DLC1,Spinal Tap - Big Bottom,Not Checked Yet,,,FALSE,
DLC1,Spinal Tap - Cups and Cakes,Not Checked Yet,,,FALSE,
DLC1,Spinal Tap - Gimme Some Money,Not Checked Yet,,,FALSE,
DLC1,Spinal Tap - Heavy Duty,Not Checked Yet,,,FALSE,
DLC1,Spinal Tap - Hell Hole,Not Checked Yet,,,FALSE,
DLC1,Spinal Tap - Rock 'n' Roll Creation,Not Checked Yet,,,FALSE,
DLC1,Spinal Tap - Rock 'n' Roll Nightmare,Not Checked Yet,,,FALSE,
DLC1,Spinal Tap - Saucy Jack,Not Checked Yet,,,FALSE,
DLC1,Spinal Tap - Stonehenge,Not Checked Yet,,,FALSE,
DLC1,Spinal Tap - Tonight I'm Gonna Rock You Tonight,Not Checked Yet,,,FALSE,
DLC1,Spinal Tap - Warmer Than Hell,Not Checked Yet,,,FALSE,
DLC1,SpongeBob SquarePants - A Day Like This,Not Checked Yet,,,FALSE,
DLC1,SpongeBob SquarePants - Employee of the Month,Not Checked Yet,,,FALSE,
DLC1,SpongeBob SquarePants - I Can't Keep My Eyes Off of You,Not Checked Yet,,,FALSE,
DLC1,SpongeBob SquarePants - Ridin' the Hook,Not Checked Yet,,,FALSE,
DLC1,SpongeBob SquarePants - The Best Day Ever,Not Checked Yet,,,FALSE,
DLC1,SpongeBob SquarePants - Where's Gary,Not Checked Yet,,,FALSE,
DLC1,Spoon - Don't You Evah,Not Checked Yet,,,FALSE,
DLC1,Spoon - Got Nuffin,Not Checked Yet,,,FALSE,
DLC1,Spoon - I Turn My Camera On,Not Checked Yet,,,FALSE,
DLC1,Spoon - Trouble Comes Running,Not Checked Yet,,,FALSE,
DLC1,Squeeze - Tempted,Not Checked Yet,,,FALSE,
DLC1,Staind - This Is It,Not Checked Yet,,,FALSE,
DLC1,Static-X - Push It,Not Checked Yet,,,FALSE,
DLC1,Steely Dan - Black Friday,Not Checked Yet,,,FALSE,
DLC1,Steely Dan - My Old School,Not Checked Yet,,,FALSE,
DLC1,Stephen and the Colberts - Charlene (I'm Right Behind You),Not Checked Yet,,,FALSE,
DLC1,Steve Earle - Satellite Radio,Not Checked Yet,,,FALSE,
DLC1,Steve Miller Band - Space Cowboy,Not Checked Yet,,,FALSE,
DLC1,Steve Miller Band - Take the Money and Run,Not Checked Yet,,,FALSE,
DLC1,Steve Miller Band - The Joker,Not Checked Yet,,,FALSE,
DLC1,Stevie Ray Vaughan and Double Trouble - Dirty Pool,Not Checked Yet,,,FALSE,
DLC1,Stevie Ray Vaughan and Double Trouble - I'm Cryin',Not Checked Yet,,,FALSE,
DLC1,Stevie Ray Vaughan and Double Trouble - Lenny,Not Checked Yet,,,FALSE,
DLC1,Stevie Ray Vaughan and Double Trouble - Love Struck Baby,Not Checked Yet,,,FALSE,
DLC1,Stevie Ray Vaughan and Double Trouble - Mary Had a Little Lamb,Not Checked Yet,,,FALSE,
DLC1,Stevie Ray Vaughan and Double Trouble - Pride and Joy,Not Checked Yet,,,FALSE,
DLC1,Stevie Ray Vaughan and Double Trouble - Rude Mood,Not Checked Yet,,,FALSE,
DLC1,Stevie Ray Vaughan and Double Trouble - Tell Me,Not Checked Yet,,,FALSE,
DLC1,Stevie Ray Vaughan and Double Trouble - Testify,Not Checked Yet,,,FALSE,
DLC1,Stevie Ray Vaughan and Double Trouble - Texas Flood,Not Checked Yet,,,FALSE,
DLC1,Stone Temple Pilots - Big Empty,Not Found,,,FALSE,
DLC1,Stone Temple Pilots - Crackerman,Not Found,,,FALSE,
DLC1,Stone Temple Pilots - Creep,https://www.youtube.com/watch?v=sT1DdO3SISg,-17217,100,FALSE,"Different edit, loses syncs"
DLC1,Stone Temple Pilots - Dead & Bloated,Not Found,,,FALSE,
DLC1,Stone Temple Pilots - Huckleberry Crumble,Not Found,,,FALSE,
DLC1,Stone Temple Pilots - Interstate Love Song,https://www.youtube.com/watch?v=yjJL9DGU7Gg,30822,100.15,FALSE,
DLC1,Stone Temple Pilots - Sex Type Thing,https://www.youtube.com/watch?v=8hhu-OyHqZM,-3103,100.2,FALSE,
DLC1,Stone Temple Pilots - Trippin' on a Hole in a Paper Heart,https://www.youtube.com/watch?v=HVPzWkdhwrw,-4371,100,FALSE,
DLC1,Styx - Blue Collar Man (Long Nights),Not Checked Yet,,,FALSE,
DLC1,Styx - Renegade,Not Checked Yet,,,FALSE,
DLC1,Styx - Too Much Time on My Hands,Not Checked Yet,,,FALSE,
DLC1,Styx-REO Speedwagon - Can't Stop Rockin',Not Checked Yet,,,FALSE,
DLC1,Sugarland - It Happens,Not Checked Yet,,,FALSE,
DLC1,Sugarland - Settlin',Not Checked Yet,,,FALSE,
DLC1,Superchick - Stand in the Rain,Not Checked Yet,,,FALSE,
DLC1,Supergrass - Sun Hits the Sky,Not Checked Yet,,,FALSE,
DLC1,Sweet - Action,Not Found,,,FALSE,Wavegroup cover
DLC1,Sweet Billy Pilgrim - Future Perfect Tense,Not Checked Yet,,,FALSE,
DLC1,Switchfoot - Meant to Live,Not Checked Yet,,,FALSE,
DLC1,System of a Down - B.Y.O.B,https://www.youtube.com/watch?v=zUzd9KyIDrM,41,100.2,FALSE,
DLC1,System of a Down - Toxicity,https://www.youtube.com/watch?v=iywaBOMvYLI,-5706,100.2,FALSE,
DLC1,T. Rex - Bang a Gong,Not Checked Yet,,,FALSE,
DLC1,T. Rex - Children of the Revolution,Not Checked Yet,,,FALSE,
DLC1,T. Rex - Cosmic Dancer,Not Checked Yet,,,FALSE,
DLC1,T. Rex - Jeepster,Not Checked Yet,,,FALSE,
DLC1,Taking Back Sunday - Liar (It Takes One to Know One),Not Checked Yet,,,FALSE,
DLC1,Taking Back Sunday - MakeDamnSure,Not Checked Yet,,,FALSE,
DLC1,Taking Back Sunday - What's It Feel Like to Be a Ghost,Not Checked Yet,,,FALSE,
DLC1,Talking Heads - And She Was,Not Checked Yet,,,FALSE,
DLC1,Talking Heads - Crosseyed and Painless,Not Checked Yet,,,FALSE,
DLC1,Talking Heads - Girlfriend Is Better,Not Checked Yet,,,FALSE,
DLC1,Talking Heads - Once in a Lifetime,Not Checked Yet,,,FALSE,
DLC1,Talking Heads - Take Me to the River,Not Checked Yet,,,FALSE,
DLC1,Tenacious D - Rock Your Socks,Not Found,,,FALSE,
DLC1,Tenacious D - The Metal,Not Found,,,FALSE,
DLC1,Tenacious D - Tribute,https://www.youtube.com/watch?v=_lK4cX5xGiQ,41241,101.6,FALSE,
DLC1,Testament - Electric Crown,Not Checked Yet,,,FALSE,
DLC1,Testament - More Than Meets the Eye,Not Checked Yet,,,FALSE,
DLC1,The 88 - Sons and Daughters,Not Checked Yet,,,FALSE,
DLC1,The Allman Brothers Band - Blue Sky,Not Checked Yet,,,FALSE,
DLC1,The Allman Brothers Band - Midnight Rider,Not Checked Yet,,,FALSE,
DLC1,The B-52's - Roam,Not Checked Yet,,,FALSE,
DLC1,The Band - Chest Fever (Live),Not Checked Yet,,,FALSE,
DLC1,The Bangles - Walk Like an Egyptian,Not Checked Yet,,,FALSE,
DLC1,The Black Crowes - Hard To Handle,Not Checked Yet,,,FALSE,
DLC1,The Black Dahlia Murder - What a Horrible Night to Have a Curse,Not Checked Yet,,,FALSE,
DLC1,The Black Keys - I Got Mine,Not Checked Yet,,,FALSE,
DLC1,The Black Keys - Strange Times,Not Checked Yet,,,FALSE,
DLC1,The Black Keys - Your Touch,Not Checked Yet,,,FALSE,
DLC1,The Cab - Bounce,Not Checked Yet,,,FALSE,
DLC1,The Cab - One of THOSE Nights,Not Checked Yet,,,FALSE,
DLC1,The Cars - All Mixed Up,Not Checked Yet,,,FALSE,
DLC1,The Cars - Bye Bye Love,Not Checked Yet,,,FALSE,
DLC1,The Cars - Don't Cha Stop,Not Checked Yet,,,FALSE,
DLC1,The Cars - Good Times Roll,Not Checked Yet,,,FALSE,
DLC1,The Cars - I'm in Touch with Your World,Not Checked Yet,,,FALSE,
DLC1,The Cars - Just What I Needed,Not Checked Yet,,,FALSE,
DLC1,The Cars - Moving in Stereo,Not Checked Yet,,,FALSE,
DLC1,The Cars - My Best Friend's Girl,Not Checked Yet,,,FALSE,
DLC1,The Cars - You're All I've Got Tonight,Not Checked Yet,,,FALSE,
DLC1,The Chemical Brothers - Let Forever Be,Not Checked Yet,,,FALSE,
DLC1,The Chevelles - Get It On,Not Checked Yet,,,FALSE,
DLC1,The Clash - Complete Control,Not Checked Yet,,,FALSE,
DLC1,The Clash - I Fought the Law,Not Checked Yet,,,FALSE,
DLC1,The Clash - Train in Vain (Stand by Me),Not Checked Yet,,,FALSE,
DLC1,The Cranberries - Linger,Not Checked Yet,,,FALSE,
DLC1,The Cult - She Sells Sanctuary,Not Checked Yet,,,FALSE,
DLC1,The Damned - Smash It Up (Part II),Not Checked Yet,,,FALSE,
DLC1,The Darkest of the Hillside Thickets - Shhh,Not Checked Yet,,,FALSE,
DLC1,The Dead Weather - Hang You from the Heavens,Not Checked Yet,,,FALSE,
DLC1,The Dead Weather - No Hassle Night,Not Checked Yet,,,FALSE,
DLC1,The Dead Weather - Treat Me Like Your Mother,Not Checked Yet,,,FALSE,
DLC1,The Decemberists - The Perfect Crime #2,Not Checked Yet,,,FALSE,
DLC1,"The Devil Wears Prada - Hey John, What's Your Name Again",Not Checked Yet,,,FALSE,
DLC1,The Distillers - Drain the Blood,Not Checked Yet,,,FALSE,
DLC1,The Doobie Brothers - Listen to the Music,https://www.youtube.com/watch?v=DkytJLoxGmQ,-4360,93.75,FALSE,
DLC1,The Doobie Brothers - Long Train Runnin',Not Found,,,FALSE,
DLC1,The Fratellis - Creepin' Up the Backstairs,Not Checked Yet,,,FALSE,
DLC1,The Fratellis - Flathead,Not Checked Yet,,,FALSE,
DLC1,The Fratellis - Henrietta,Not Checked Yet,,,FALSE,
DLC1,The Futureheads - Decent Days and Nights,Not Checked Yet,,,FALSE,
DLC1,The Futureheads - Hounds of Love,Not Checked Yet,,,FALSE,
DLC1,The Grateful Dead - Beat It on Down the Line,Not Checked Yet,,,FALSE,
DLC1,The Grateful Dead - Casey Jones,Not Checked Yet,,,FALSE,
DLC1,The Grateful Dead - China Cat Sunflower,Not Checked Yet,,,FALSE,
DLC1,The Grateful Dead - Cold Rain and Snow,Not Checked Yet,,,FALSE,
DLC1,The Grateful Dead - Cumberland Blues,Not Checked Yet,,,FALSE,
DLC1,The Grateful Dead - Doin' That Rag,Not Checked Yet,,,FALSE,
DLC1,The Grateful Dead - Don't Ease Me In,Not Checked Yet,,,FALSE,
DLC1,The Grateful Dead - Fire on the Mountain,Not Checked Yet,,,FALSE,
DLC1,The Grateful Dead - Franklin's Tower,Not Checked Yet,,,FALSE,
DLC1,The Grateful Dead - Hell in a Bucket,Not Checked Yet,,,FALSE,
DLC1,The Grateful Dead - I Need A Miracle,Not Checked Yet,,,FALSE,
DLC1,The Grateful Dead - Scarlet Begonias,Not Checked Yet,,,FALSE,
DLC1,The Grateful Dead - Sugar Magnolia,Not Checked Yet,,,FALSE,
DLC1,The Grateful Dead - Throwing Stones,Not Checked Yet,,,FALSE,
DLC1,The Grateful Dead - Touch of Grey,Not Checked Yet,,,FALSE,
DLC1,The Grateful Dead - Truckin',Not Checked Yet,,,FALSE,
DLC1,The Grateful Dead - U.S. Blues,Not Checked Yet,,,FALSE,
DLC1,The Grateful Dead - Uncle John's Band,Not Checked Yet,,,FALSE,
DLC1,The Guess Who - Hand Me Down World,Not Checked Yet,,,FALSE,
